time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2020-11-24T23:52:49.190Z,38.1875,-117.8247,8.7,1.6,ml,15,74.95,0.042,0.17,nn,nn00786109,2020-11-24T23:58:22.564Z,"33 km SE of Mina, Nevada",earthquake,,1.2,,,automatic,nn,nn
2020-11-24T23:48:32.880Z,19.4171657562256,-155.254669189453,1.45000004768372,1.81,ml,12,142,,0.200000003,hv,hv72243462,2020-11-24T23:54:00.680Z,"3 km SW of Volcano, Hawaii",earthquake,0.67,0.529999971,0.31,8,automatic,hv,hv
2020-11-24T23:46:33.440Z,17.956,-66.9073,15,2.29,ml,13,203,0.034,0.26,pr,pr2020329016,2020-11-25T01:08:34.182Z,"1 km S of Guánica, Puerto Rico",earthquake,1.12,0.81,0,0,reviewed,pr,pr
2020-11-24T23:45:18.210Z,40.3133316,-124.4869995,8.95,2.14,md,7,287,0.1783,0.1,nc,nc73486831,2020-11-25T00:28:06.036Z,"17km W of Petrolia, CA",earthquake,4.23,2.57,0.16,6,automatic,nc,nc
2020-11-24T23:43:22.280Z,19.4353333333333,-155.269333333333,1.53,0.55,md,12,248,,0.12,hv,hv72243452,2020-11-25T00:34:45.990Z,"3 km WSW of Volcano, Hawaii",earthquake,0.73,0.27,0.0847152915687602,3,reviewed,hv,hv
2020-11-24T23:40:01.350Z,17.9315,-66.9041,13,2.67,md,19,208,0.0502,0.14,pr,pr2020329014,2020-11-25T00:29:15.543Z,"4 km S of Guánica, Puerto Rico",earthquake,0.64,0.31,0.16,16,reviewed,pr,pr
2020-11-24T23:34:24.470Z,19.4098333333333,-155.294166666667,-1.01,1.65,ml,6,177,,0.05,hv,hv72243437,2020-11-25T00:16:08.160Z,"7 km WSW of Volcano, Hawaii",earthquake,0.26,0.51,0.149995771275254,6,reviewed,hv,hv
2020-11-24T23:30:26.929Z,37.077,-117.0403,9,0.4,ml,8,137.46,0.097,0.1318,nn,nn00786116,2020-11-25T02:29:16.758Z,"31 km NW of Beatty, Nevada",earthquake,,5.4,1.21,6,reviewed,nn,nn
2020-11-24T23:25:33.770Z,17.9451,-66.9076,13,3.09,md,20,200,0.0413,0.13,pr,pr2020329013,2020-11-25T02:15:57.688Z,"2 km S of Guánica, Puerto Rico",earthquake,0.6,0.31,0.4,18,reviewed,pr,pr
2020-11-24T23:05:17.750Z,38.8138351,-122.81633,3.14,0.79,md,14,58,0.01072,0.02,nc,nc73486826,2020-11-24T23:27:05.662Z,"7km NW of The Geysers, CA",earthquake,0.32,0.84,0.09,3,automatic,nc,nc
2020-11-24T23:02:44.707Z,36.8356,-115.9386,10.1,0.1,ml,9,206.05,0.08,0.1194,nn,nn00786111,2020-11-25T02:29:15.457Z,"38 km NW of Indian Springs, Nevada",earthquake,,1.7,0.48,5,reviewed,nn,nn
2020-11-24T23:01:33.040Z,33.9563333,-117.7285,13.47,1.38,ml,25,107,0.1501,0.17,ci,ci39476271,2020-11-24T23:05:21.616Z,"5km SE of Chino Hills, CA",earthquake,0.36,0.92,0.341,29,automatic,ci,ci
2020-11-24T22:50:25.710Z,38.8358345,-122.810997,1.79,0.91,md,11,91,0.01244,0.02,nc,nc73486811,2020-11-24T23:06:04.555Z,"8km WNW of Cobb, CA",earthquake,0.27,0.55,0.08,3,automatic,nc,nc
2020-11-24T22:47:28.586Z,61.4548,-149.9021,32.5,1.8,ml,,,,0.65,ak,ak020f4h6umx,2020-11-24T22:51:45.671Z,"7 km SSE of Big Lake, Alaska",earthquake,,0.2,,,automatic,ak,ak
2020-11-24T22:44:52.860Z,46.0456666666667,-123.6335,23.14,1.92,ml,14,91,0.06897,0.15,uw,uw61692762,2020-11-25T03:09:12.100Z,"20 km SE of Jeffers Garden, Oregon",earthquake,0.43,0.79,0.193228303352679,4,reviewed,uw,uw
2020-11-24T22:44:33.670Z,19.4629993438721,-155.450164794922,7.59999990463257,1.80999994,md,38,95,,0.159999996,hv,hv72243387,2020-11-24T22:47:41.590Z,"22 km W of Volcano, Hawaii",earthquake,0.52,0.899999976,0.579999983,20,automatic,hv,hv
2020-11-24T22:43:35.180Z,17.949,-66.8323,11,2.44,md,15,197,0.0537,0.1,pr,pr2020329012,2020-11-25T06:46:11.084Z,"5 km SSW of Indios, Puerto Rico",earthquake,0.55,0.49,0.21,11,reviewed,pr,pr
2020-11-24T22:39:10.460Z,35.0755,-118.8271667,2.31,2.36,ml,33,72,0.05134,0.19,ci,ci39476247,2020-11-24T22:50:00.990Z,"15km S of Arvin, CA",earthquake,0.29,0.64,0.199,26,automatic,ci,ci
2020-11-24T22:33:17.880Z,38.8668,-117.0708,34.3,1.5,ml,9,229.02,0.835,0.12,nn,nn00786103,2020-11-24T22:49:37.306Z,"38 km S of Kingston, Nevada",earthquake,,12.9,,,automatic,nn,nn
2020-11-24T22:32:22.700Z,17.9268,-66.9476,13,2.33,md,10,225,0.0837,0.16,pr,pr2020329011,2020-11-24T22:49:01.855Z,"6 km SW of Guánica, Puerto Rico",earthquake,0.79,0.5,0.2,9,reviewed,pr,pr
2020-11-24T22:23:48.540Z,38.0813,-118.2223,0.6,1.3,ml,15,154.37,0.15,0.4,nn,nn00786099,2020-11-24T22:27:20.180Z,"35 km SSW of Mina, Nevada",earthquake,,22.5,,,automatic,nn,nn
2020-11-24T22:18:16.029Z,32.5541,29.7004,10,4,mb,,192,3.654,0.91,us,us6000cs8l,2020-11-24T23:36:31.040Z,"144 km NNW of Rosetta, Egypt",earthquake,9.7,2,0.164,10,reviewed,us,us
2020-11-24T22:17:38.094Z,30.4375,138.4466,437.86,4.6,mb,,81,2.912,0.71,us,us6000cs8k,2020-11-24T22:33:12.040Z,"Izu Islands, Japan region",earthquake,10.4,8.7,0.038,202,reviewed,us,us
2020-11-24T22:14:42.060Z,33.2231667,-116.7386667,12.77,0.86,ml,31,58,0.02114,0.17,ci,ci39476199,2020-11-24T22:18:20.219Z,"3km SE of Lake Henshaw, CA",earthquake,0.29,0.62,0.207,21,automatic,ci,ci
2020-11-24T22:13:21.060Z,33.5278333,-116.732,2.69,1.04,ml,36,27,0.03773,0.17,ci,ci39476191,2020-11-24T22:43:53.960Z,"6km WSW of Anza, CA",earthquake,0.18,0.24,0.171,27,reviewed,ci,ci
2020-11-24T22:11:11.990Z,35.8306667,-117.6621667,9.01,1.19,ml,20,47,0.05462,0.13,ci,ci39476183,2020-11-24T22:43:06.984Z,"23km N of Ridgecrest, CA",earthquake,0.27,0.64,0.167,16,reviewed,ci,ci
2020-11-24T22:03:39.622Z,63.0689,-150.9492,122.2,2.4,ml,,,,0.33,ak,ak020f4gxfz7,2020-11-24T22:16:41.908Z,"64 km N of Petersville, Alaska",earthquake,,0.7,,,automatic,ak,ak
2020-11-24T22:02:58.304Z,-8.9152,67.5441,10,5.5,mww,,46,5.083,1,us,us6000cs8g,2020-11-25T00:05:35.854Z,"Mid-Indian Ridge",earthquake,8.3,1.8,0.078,16,reviewed,us,us
2020-11-24T21:56:06.090Z,36.0758324,-117.8583298,1.76,1.39,ml,13,162,0.04176,0.07,ci,ci39476175,2020-11-24T21:59:50.876Z,"9km ENE of Coso Junction, CA",earthquake,0.44,0.41,0.206,4,automatic,ci,ci
2020-11-24T21:53:09.760Z,44.2843333,-114.895,8.13,1.91,ml,10,67,0.095,0.19,mb,mb80477469,2020-11-25T00:44:52.120Z,"8 km NNE of Stanley, Idaho",earthquake,0.49,1.01,0.184,9,reviewed,mb,mb
2020-11-24T21:50:26.800Z,36.9788322,-121.6363297,4.72,1.4,md,8,86,0.04942,0.03,nc,nc73486796,2020-11-24T22:27:07.330Z,"7km WSW of Gilroy, CA",earthquake,0.34,0.86,0.12,6,automatic,nc,nc
2020-11-24T21:44:05.517Z,58.2779,-153.582,67.5,2.2,ml,,,,0.31,ak,ak020f4gkq3r,2020-11-24T21:46:48.441Z,"46 km WNW of Aleneva, Alaska",earthquake,,1.7,,,automatic,ak,ak
2020-11-24T21:41:21.900Z,38.1927,-117.8637,16.3,0.9,ml,9,135.81,0.024,0.22,nn,nn00786096,2020-11-24T21:49:17.433Z,"30 km SE of Mina, Nevada",earthquake,,10.2,,,automatic,nn,nn
2020-11-24T21:36:56.070Z,33.4973333,-116.5043333,14.4,0.66,ml,23,77,0.06401,0.17,ci,ci39476167,2020-11-24T22:42:14.121Z,"17km ESE of Anza, CA",earthquake,0.33,0.35,0.138,18,reviewed,ci,ci
2020-11-24T21:30:06.510Z,19.3288326263428,-155.1875,2.26999998092651,1.76,ml,43,158,,0.159999996,hv,hv72243302,2020-11-24T21:35:42.760Z,"13 km SSE of Volcano, Hawaii",earthquake,0.31,0.579999983,0.17,5,automatic,hv,hv
2020-11-24T21:24:40.525Z,34.261,25.5957,27.05,4.2,mb,,64,1.177,0.78,us,us6000cs7c,2020-11-24T22:36:23.040Z,"83 km S of Néa Anatolí, Greece",earthquake,3.7,7,0.1,28,reviewed,us,us
2020-11-24T21:24:39.980Z,17.957,-66.9151,14,2.02,md,6,207,0.0402,0.06,pr,pr2020329010,2020-11-24T21:54:18.639Z,"1 km SSW of Guánica, Puerto Rico",earthquake,0.43,0.35,0.16,5,reviewed,pr,pr
2020-11-24T21:17:48.420Z,45.836,-118.3585,-0.75,2.05,ml,18,139,0.06141,0.23,uw,uw61692757,2020-11-24T23:11:26.330Z,"5 km ENE of Weston, Oregon",explosion,0.53,31.61,0.195569644884438,15,reviewed,uw,uw
2020-11-24T21:17:26.370Z,44.2768333,-115.1818333,9.23,2.36,ml,13,68,0.166,0.29,mb,mb80477464,2020-11-24T21:43:40.040Z,"20 km WNW of Stanley, Idaho",earthquake,0.55,1.07,0.223,10,reviewed,mb,mb
2020-11-24T21:00:43.362Z,63.6833,-148.2194,78.7,2.2,ml,,,,0.45,ak,ak020f4gbdio,2020-11-24T21:05:04.377Z,"34 km E of McKinley Park, Alaska",earthquake,,0.8,,,automatic,ak,ak
2020-11-24T20:57:44.620Z,38.163,-117.8788,12.8,0.9,ml,13,112.63,0.019,0.04,nn,nn00786091,2020-11-24T21:01:59.364Z,"32 km SE of Mina, Nevada",earthquake,,0.9,,,automatic,nn,nn
2020-11-24T20:55:38.450Z,17.8795,-66.8668,14,2.68,md,18,242,0.0964,0.14,pr,pr2020329009,2020-11-24T21:20:13.815Z,"11 km SSE of Guánica, Puerto Rico",earthquake,0.57,0.79,0.13,11,reviewed,pr,pr
2020-11-24T20:52:15.840Z,38.1383,-117.977,10,1.4,ml,11,119.13,0.013,0.01,nn,nn00786089,2020-11-24T20:58:59.989Z,"30 km SSE of Mina, Nevada",earthquake,,0.8,,,automatic,nn,nn
2020-11-24T20:51:14.310Z,38.793335,-122.8111649,3.57,0.31,md,13,101,0.008064,0.02,nc,nc73486791,2020-11-24T20:52:51.422Z,"5km WNW of The Geysers, CA",earthquake,0.42,1.04,0.24,2,automatic,nc,nc
2020-11-24T20:47:38.950Z,38.4683,-117.902,7.8,1.1,ml,14,165.91,0.213,0.06,nn,nn00786087,2020-11-24T20:53:19.011Z,"20 km ENE of Mina, Nevada",earthquake,,8,,,automatic,nn,nn
2020-11-24T20:35:18.990Z,35.9156667,-117.6756667,7.44,1.9,ml,22,75,0.03815,0.19,ci,ci39476135,2020-11-24T22:42:46.240Z,"21km E of Little Lake, CA",earthquake,0.31,0.69,0.199,26,reviewed,ci,ci
2020-11-24T20:32:59.940Z,37.5245,-118.838,2.9,0.47,md,10,319,0.06579,0.03,nc,nc73486776,2020-11-24T21:08:05.844Z,"14km WSW of Toms Place, CA",earthquake,1.06,0.87,0.147,7,reviewed,nc,nc
2020-11-24T20:32:52.000Z,33.1176682,-117.1535034,5.24,1.28,ml,22,115,0.02707,0.32,ci,ci39476127,2020-11-24T20:36:30.331Z,"3km SSE of San Marcos, CA",earthquake,0.6,0.73,0.151,6,automatic,ci,ci
2020-11-24T20:17:44.360Z,34.0028333,-117.1821667,14.62,1.04,ml,24,70,0.1247,0.26,ci,ci39476103,2020-11-24T20:21:29.228Z,"6km S of Redlands, CA",earthquake,0.43,0.89,0.161,28,automatic,ci,ci
2020-11-24T20:02:30.810Z,46.01,-112.4651667,-2,1.88,ml,13,105,0.064,0.11,mb,mb80477444,2020-11-24T21:38:22.310Z,"5 km E of Butte, Montana",quarry blast,0.42,31.61,0.225,7,reviewed,mb,mb
2020-11-24T19:58:18.420Z,34.9853333,-118.1963333,1.75,1.42,ml,8,80,0.1095,0.12,ci,ci39476087,2020-11-24T20:02:04.994Z,"8km SSW of Mojave, CA",earthquake,0.47,0.93,0.139,32,automatic,ci,ci
2020-11-24T19:55:11.370Z,33.5286667,-116.7338333,3.6,0.72,ml,24,46,0.03675,0.17,ci,ci39476071,2020-11-24T20:59:08.044Z,"6km WSW of Anza, CA",earthquake,0.24,0.48,0.221,20,reviewed,ci,ci
2020-11-24T19:36:49.280Z,17.9238,-66.9406,9,1.99,md,6,229,0.08,0.08,pr,pr2020329008,2020-11-24T20:16:26.167Z,"6 km SSW of Guánica, Puerto Rico",earthquake,0.68,1.06,0.16,4,reviewed,pr,pr
2020-11-24T19:29:17.179Z,39.3213,-119.9629,5.3,0.1,ml,3,287.05,0.064,0.0058,nn,nn00786108,2020-11-25T02:29:14.115Z,"7 km N of Incline Village, Nevada",earthquake,,6.4,0,1,reviewed,nn,nn
2020-11-24T19:24:30.890Z,38.2055,-117.9672,2.4,0.7,ml,12,111.16,0.025,0.08,nn,nn00786077,2020-11-24T19:57:38.707Z,"23 km SSE of Mina, Nevada",earthquake,,10.2,,,automatic,nn,nn
2020-11-24T19:21:06.259Z,36.27983333,-98.136,7.62,2.32,ml,78,41,0,0.21,ok,ok2020xcti,2020-11-24T19:31:10.379Z,"5 km NE of Ames, Oklahoma",earthquake,,0.5,0.23,34,reviewed,ok,ok
2020-11-24T19:20:28.980Z,35.6561667,-117.527,8.88,0.79,ml,10,150,0.1692,0.16,ci,ci39476031,2020-11-24T19:24:03.356Z,"14km ENE of Ridgecrest, CA",earthquake,0.56,1.6,0.161,10,automatic,ci,ci
2020-11-24T19:17:02.270Z,38.8388329,-122.8101654,2.17,0.33,md,14,58,0.01542,0.01,nc,nc73486741,2020-11-24T19:18:36.991Z,"8km WNW of Cobb, CA",earthquake,0.27,0.84,0.23,2,automatic,nc,nc
2020-11-24T19:16:42.294Z,39.3504,-119.9981,5.4,-0.1,ml,4,253.21,0.065,0.0252,nn,nn00786107,2020-11-25T02:29:12.905Z,"5 km SSE of Floriston, California",earthquake,,3.9,0.44,2,reviewed,nn,nn
2020-11-24T19:04:44.453Z,61.1922,-148.8923,19.9,2.5,ml,,,,0.62,ak,ak020f4f5d95,2020-11-25T09:08:25.302Z,"29 km S of Knik River, Alaska",earthquake,,0.5,,,automatic,ak,ak
2020-11-24T18:56:03.470Z,45.1223333333333,-120.821166666667,-0.91,1.14,ml,6,172,0.1737,0.29,uw,uw61692727,2020-11-24T22:48:31.040Z,"14 km NNW of Shaniko, Oregon",earthquake,1.29,1.02,0.14125899904814,4,reviewed,uw,uw
2020-11-24T18:42:13.372Z,40.0373,-119.5956,12.6,0.5,ml,3,191.8,0.169,0.098,nn,nn00786105,2020-11-25T02:29:11.355Z,"9 km N of Sutcliffe, Nevada",earthquake,,7.8,0.33,2,reviewed,nn,nn
2020-11-24T18:41:29.260Z,37.3368333,-118.5563333,9.93,1.34,md,10,228,0.01721,0.04,nc,nc73486726,2020-11-24T21:21:07.920Z,"9km WSW of West Bishop, CA",earthquake,0.67,0.31,0.305,9,reviewed,nc,nc
2020-11-24T18:40:14.200Z,12.6354,-88.271,35,4.9,mb,,138,1.221,1.16,us,us6000cs3t,2020-11-24T19:00:36.040Z,"66 km SSW of Chirilagua, El Salvador",earthquake,5.7,2,0.034,278,reviewed,us,us
2020-11-24T18:32:13.900Z,61.698,-149.6906,0,2,ml,,,,0.88,ak,ak020f4epvce,2020-11-24T18:36:48.820Z,"9 km NNW of Meadow Lakes, Alaska",earthquake,,0.3,,,automatic,ak,ak
2020-11-24T18:31:54.330Z,37.64,-118.931,4.99,0.35,md,13,71,0.02494,0.02,nc,nc73486721,2020-11-24T20:55:04.771Z,"4km E of Mammoth Lakes, CA",earthquake,0.61,0.49,0.243,9,reviewed,nc,nc
2020-11-24T18:29:11.308Z,61.5213,-149.9037,35.9,2.1,ml,,,,0.57,ak,ak020f4ep7zg,2020-11-24T18:36:48.694Z,"2 km E of Big Lake, Alaska",earthquake,,0.6,,,automatic,ak,ak
2020-11-24T18:27:01.115Z,-7.4674,118.3288,581.36,4.4,mb,,58,2.817,0.75,us,us6000cs3h,2020-11-24T18:43:52.040Z,"118 km NNW of Bima, Indonesia",earthquake,13.5,10.5,0.138,15,reviewed,us,us
2020-11-24T18:17:11.710Z,34.8656667,-116.3353333,5.56,1.15,ml,9,82,0.03618,0.14,ci,ci39476007,2020-11-24T18:20:42.043Z,"23km NW of Ludlow, CA",earthquake,0.37,0.66,0.186,11,automatic,ci,ci
2020-11-24T18:14:24.940Z,46.037,-111.4033333,5.87,0.83,ml,4,155,0.176,0.04,mb,mb80477434,2020-11-24T18:42:14.720Z,"2 km W of Ponderosa Pines, Montana",earthquake,0.59,5.56,,0,reviewed,mb,mb
2020-11-24T18:03:41.710Z,38.815834,-122.8203354,2.36,0.7,md,15,91,0.009803,0.02,nc,nc73486716,2020-11-24T18:18:04.837Z,"7km NW of The Geysers, CA",earthquake,0.27,0.56,0.18,3,automatic,nc,nc
2020-11-24T17:59:17.500Z,17.9945,-66.8548,15,2.26,md,12,153,0.0312,0.14,pr,pr2020329007,2020-11-24T18:18:28.743Z,"2 km SE of Palomas, Puerto Rico",earthquake,0.57,0.43,0.15,7,reviewed,pr,pr
2020-11-24T17:55:38.941Z,61.5005,-149.9727,46.2,1.2,ml,,,,0.43,ak,ak020f4e9fa2,2020-11-24T19:23:03.908Z,"2 km SSW of Big Lake, Alaska",earthquake,,0.8,,,reviewed,ak,ak
2020-11-24T17:52:49.000Z,37.3258333,-118.5745,9.61,1.39,md,8,229,0.02871,0.21,nc,nc73486711,2020-11-24T20:03:07.457Z,"10km SSE of Round Valley, CA",earthquake,2.16,0.83,0.204,8,reviewed,nc,nc
2020-11-24T17:32:16.746Z,61.4626,-149.9771,36,2.2,ml,,,,0.58,ak,ak020f4e4fxs,2020-11-24T17:41:39.364Z,"6 km S of Big Lake, Alaska",earthquake,,1.2,,,automatic,ak,ak
2020-11-24T17:23:37.530Z,36.27883333,-98.13616667,6.47,2.06,ml,60,56,0.07288569734,0.22,ok,ok2020xcpl,2020-11-24T17:36:41.081Z,"5 km NE of Ames, Oklahoma",earthquake,,0.5,0.22,27,reviewed,ok,ok
2020-11-24T17:20:30.059Z,36.24066667,-97.482,7,1.25,ml,21,72,0.1673671569,0.2,ok,ok2020xcpf,2020-11-24T17:47:00.722Z,"4 km SSW of Lucien, Oklahoma",earthquake,,0.7,0.21,5,reviewed,ok,ok
2020-11-24T17:16:56.710Z,33.7156667,-117.3363333,-0.53,1,ml,28,66,0.04155,0.19,ci,ci39475927,2020-11-24T23:24:41.252Z,"5km N of Lake Elsinore, CA",quarry blast,0.39,31.61,0.093,19,reviewed,ci,ci
2020-11-24T17:13:10.310Z,45.6131667,-112.3673333,5.94,0.9,ml,4,163,0.217,0.06,mb,mb80477429,2020-11-24T18:38:09.430Z,"8 km NNW of Twin Bridges, Montana",earthquake,0.68,6.13,0.143,2,reviewed,mb,mb
2020-11-24T16:59:32.780Z,38.815834,-122.8021698,0.44,0.56,md,12,84,0.009512,0.03,nc,nc73486706,2020-11-24T17:30:05.694Z,"6km NW of The Geysers, CA",earthquake,0.25,0.77,0.37,2,automatic,nc,nc
2020-11-24T16:51:57.220Z,25.5302,142.7257,10,5,mb,,95,1.633,0.65,us,us6000cs1r,2020-11-24T17:55:32.040Z,"Volcano Islands, Japan region",earthquake,10.5,1.9,0.037,240,reviewed,us,us
2020-11-24T16:42:57.300Z,41.4733333,-112.334,-0.31,1.58,md,20,112,0.09926,0.11,uu,uu60419602,2020-11-24T20:40:27.670Z,"20 km WSW of Corinne, Utah",earthquake,0.38,1.25,0.12,18,reviewed,uu,uu
2020-11-24T16:42:54.469Z,60.1147,-149.5535,19.9,2.6,ml,,,,0.62,ak,ak020f4dl8dw,2020-11-24T17:46:02.040Z,"6 km W of Seward, Alaska",earthquake,,0.3,,,automatic,ak,ak
2020-11-24T16:41:42.240Z,33.9065,-116.7525,12.52,1.03,ml,29,57,0.1363,0.19,ci,ci39475903,2020-11-24T16:45:28.606Z,"3km ESE of Cabazon, CA",earthquake,0.28,1,0.114,25,automatic,ci,ci
2020-11-24T16:36:23.030Z,46.733,-112.5445,5.27,1.34,ml,10,87,0.14,0.13,mb,mb80477404,2020-11-24T17:05:43.520Z,"15 km NNE of Avon, Montana",earthquake,0.55,2.95,0.171,4,reviewed,mb,mb
2020-11-24T16:28:06.500Z,59.7204,-153.5934,129.2,2.8,ml,,,,0.58,ak,ak020f4di4pw,2020-11-24T16:32:51.777Z,"29 km ESE of Pedro Bay, Alaska",earthquake,,0.6,,,automatic,ak,ak
2020-11-24T16:19:50.120Z,17.9223,-66.957,12,2.19,md,6,233,0.094,0.07,pr,pr2020329006,2020-11-24T16:53:20.656Z,"7 km SW of Guánica, Puerto Rico",earthquake,0.63,0.62,0.07,2,reviewed,pr,pr
2020-11-24T16:02:55.240Z,33.4531667,-117.6451667,16.58,1.91,ml,47,119,0.08505,0.21,ci,ci39475895,2020-11-24T21:00:34.010Z,"4km NW of San Clemente, CA",earthquake,0.38,0.59,0.225,29,reviewed,ci,ci
2020-11-24T15:49:49.000Z,36.6595,-98.79833333,6.6,2.38,ml,56,75,0.1106782811,0.19,ok,ok2020xcmi,2020-11-24T17:48:36.040Z,"4 km S of Avard, Oklahoma",earthquake,,0.3,0.23,26,reviewed,ok,ok
2020-11-24T15:37:53.747Z,59.7314,-152.4815,70.1,2.1,ml,,,,0.4,ak,ak020f4cyq5j,2020-11-24T15:58:00.018Z,"36 km W of Anchor Point, Alaska",earthquake,,0.6,,,automatic,ak,ak
2020-11-24T15:36:24.962Z,37.9881,-118.6958,9.2,1.5,ml,17,151.41,0.303,0.1321,nn,nn00786068,2020-11-25T02:28:57.045Z,"26 km NW of Benton, California",earthquake,,3.9,0.16,7,reviewed,nn,nn
2020-11-24T15:35:31.540Z,32.5506667,-115.6435,11.25,1.89,ml,21,184,0.1207,0.27,ci,ci39475871,2020-11-24T23:54:30.099Z,"6km WSW of Progreso, B.C., MX",earthquake,0.7,0.94,0.211,36,reviewed,ci,ci
2020-11-24T15:34:27.780Z,41.4695,-112.3375,-0.87,1.37,md,12,122,0.09461,0.11,uu,uu60419597,2020-11-24T20:26:04.460Z,"21 km WSW of Corinne, Utah",earthquake,0.55,1.79,0.23,10,reviewed,uu,uu
2020-11-24T15:30:07.840Z,38.1657,-117.8662,8.5,0.9,ml,12,124.93,0.06,0.05,nn,nn00786066,2020-11-24T15:38:38.014Z,"32 km SE of Mina, Nevada",earthquake,,6.5,,,automatic,nn,nn
2020-11-24T15:28:17.500Z,38.8339996,-122.8188324,1.54,0.99,md,21,52,0.01261,0.02,nc,nc73486676,2020-11-24T16:05:04.029Z,"8km NW of The Geysers, CA",earthquake,0.2,0.41,0.19,4,automatic,nc,nc
2020-11-24T15:23:04.170Z,19.2136666666667,-155.443666666667,33.94,1.71,md,38,125,,0.12,hv,hv72243042,2020-11-24T18:03:34.920Z,"3 km ENE of Pāhala, Hawaii",earthquake,0.59,0.7,0.041137629800831,17,reviewed,hv,hv
2020-11-24T15:20:06.210Z,33.5531667,-116.6188333,14.71,1.3,ml,38,43,0.005113,0.19,ci,ci39475847,2020-11-24T21:01:37.000Z,"5km E of Anza, CA",earthquake,0.25,0.35,0.162,28,reviewed,ci,ci
2020-11-24T15:19:53.740Z,38.451,-117.8965,3.1,1.1,ml,14,141.45,0.245,0.07,nn,nn00786064,2020-11-24T15:31:38.192Z,"19 km ENE of Mina, Nevada",earthquake,,4.2,,,automatic,nn,nn
2020-11-24T15:10:20.360Z,35.6655,-117.4916667,6.46,0.68,ml,11,167,0.1729,0.17,ci,ci39475831,2020-11-24T15:13:54.041Z,"14km SW of Searles Valley, CA",earthquake,0.69,1.84,0.213,8,automatic,ci,ci
2020-11-24T15:01:16.450Z,38.4593,-117.8753,3.2,1.1,ml,19,142.77,0.207,0.08,nn,nn00786061,2020-11-24T15:21:20.969Z,"21 km ENE of Mina, Nevada",earthquake,,1.2,,,automatic,nn,nn
2020-11-24T14:53:17.430Z,45.7043333,-112.085,5.98,0.47,ml,4,173,0.282,0.04,mb,mb80477389,2020-11-24T16:05:45.630Z,"Western Montana",earthquake,0.43,6.09,,0,reviewed,mb,mb
2020-11-24T14:32:13.576Z,38.2144,-117.7547,2.8,2.3,ml,20,82.01,0.015,0.1168,nn,nn00786073,2020-11-25T02:28:58.676Z,"36 km ESE of Mina, Nevada",earthquake,,0.8,0.41,8,reviewed,nn,nn
2020-11-24T14:32:08.106Z,38.1715,-117.823,6,1.9,ml,19,92.01,0.039,0.0972,nn,nn00786058,2020-11-25T02:28:55.496Z,"34 km SE of Mina, Nevada",earthquake,,1.3,0.33,8,reviewed,nn,nn
2020-11-24T14:30:07.003Z,62.2493,-151.4446,87.5,1.3,ml,,,,0.25,ak,ak020f4cboku,2020-11-24T18:51:30.378Z,"28 km N of Skwentna, Alaska",earthquake,,0.6,,,reviewed,ak,ak
2020-11-24T14:29:48.800Z,38.8030014,-122.7723312,0.76,0.4,md,10,76,0.01014,0.03,nc,nc73486661,2020-11-24T15:40:05.867Z,"3km NNW of The Geysers, CA",earthquake,0.3,0.72,0.16,2,automatic,nc,nc
2020-11-24T14:29:38.517Z,60.5632,-151.5756,58.2,2,ml,,,,0.69,ak,ak020f4cbjti,2020-11-24T15:24:34.634Z,"15 km WSW of Salamatof, Alaska",earthquake,,1.1,,,automatic,ak,ak
2020-11-24T14:28:38.100Z,38.175,-117.8722,6.6,1.2,ml,13,108.7,0.015,0.09,nn,nn00786056,2020-11-24T14:33:18.030Z,"31 km SE of Mina, Nevada",earthquake,,0.8,,,automatic,nn,nn
2020-11-24T14:07:33.826Z,-22.2064,-176.1215,51.9,5.3,mb,,83,6.583,0.7,us,us6000crzj,2020-11-24T17:53:16.040Z,"148 km SW of Vaini, Tonga",earthquake,9.8,5.9,0.065,80,reviewed,us,us
2020-11-24T13:58:12.181Z,61.6125,-149.8089,54.8,2.6,ml,,,,0.42,ak,ak020f4bw9rb,2020-11-24T20:03:00.040Z,"2 km SSE of Houston, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2020-11-24T13:51:57.360Z,35.0576667,-118.9053333,6.1,1,ml,17,164,0.09262,0.2,ci,ci39475823,2020-11-24T16:04:58.108Z,"13km N of Grapevine, CA",earthquake,0.51,0.98,0.187,8,reviewed,ci,ci
2020-11-24T13:51:04.390Z,38.796833,-122.7493362,1.01,1.3,md,22,95,0.02948,0.03,nc,nc73486656,2020-11-24T15:15:07.718Z,"2km NNE of The Geysers, CA",earthquake,0.23,0.5,0.08,7,automatic,nc,nc
2020-11-24T13:43:48.680Z,19.1940002441406,-155.454498291016,35.1300010681152,2.02999997,md,46,123,,0.119999997,hv,hv72242962,2020-11-24T13:47:03.130Z,"2 km ESE of Pāhala, Hawaii",earthquake,0.56,0.74000001,1.64999998,18,automatic,hv,hv
2020-11-24T13:37:20.970Z,38.8344994,-122.8171692,1.16,0.89,md,9,78,0.0124,0.01,nc,nc73486651,2020-11-24T13:59:04.325Z,"8km NW of The Geysers, CA",earthquake,0.34,1.23,,1,automatic,nc,nc
